351,5897000,770
352,8903313,510
353,9081380,500
354,9081380,500
355,9081380,500
356,9081380,500
357,7567816,600
358,8567339,530
359,8732096,520
360,6054253,750
361,9081380,500
362,9081380,500
363,2948500,1540
364,4451656,1020
365,9081380,500
366,2790738,5840
367,2396751,6800
368,3001456,5430
369,3285868,4960
370,3566282,4570
371,3613727,4510
372,3574103,4560
373,3597772,4530
374,2926016,5570
375,3613727,4510
376,3566282,4570
377,3482459,4680
378,3381309,4820
379,3597772,4530
380,3605732,4520
381,3541962,14500
382,2933092,17510
383,3524945,14570
